1.24312099989710	-0.383297447955779	-1.39148416769594	-1.87261570982435	-2.07966586775689	-2.02546433055328	-1.77580962694631	-1.44397255923002	-0.962602791335072	-0.370631706460731	0.393362330381098	1.34990506266619	2.55957967008840
1.24360488649893	-0.386111547232754	-1.39031959675623	-1.86293746444365	-2.06860020423122	-2.01586474928701	-1.76711896752342	-1.43389512222165	-0.953471088933461	-0.363842703021679	0.397068141037947	1.34978564526681	2.55835917381875
1.24626314258310	-0.389412233606765	-1.38456432985997	-1.83810083655585	-2.03331352413648	-1.98180824405201	-1.73883288174631	-1.40506899888853	-0.922375993833772	-0.331727856757315	0.425493126919582	1.37088859995627	2.57429351231541
1.19477781403364	-0.460979205890094	-1.44224314396851	-1.86592043911415	-2.04540304319174	-1.98152270048489	-1.71647039324734	-1.35569124231404	-0.860535918721832	-0.270041989406851	0.475108088973782	1.39711961422974	2.59166307556737
1.17515351206158	-0.487522930993014	-1.45715934809188	-1.87101778390110	-2.04916983376110	-1.96449994030393	-1.66246018523395	-1.27532999691694	-0.777568815260437	-0.192691650125331	0.542877700806166	1.44948524505733	2.63768980298221
1.31778864631511	-0.350514945219350	-1.31319211736322	-1.71818316919433	-1.88329880845806	-1.76339535112227	-1.40948133955331	-0.989505586039574	-0.493016302168426	0.0741000519122499	0.792763078625150	1.68626195166300	2.87185105211582
2.14051069443042	0.485292106037275	-0.471885657194776	-0.879234987507678	-1.03861112337979	-0.899215815916848	-0.521716269243495	-0.0916847834730921	0.397486706042146	0.946519304950613	1.65260037401635	2.54542744880704	3.73279272525547
3.25938832355710	1.57410174090091	0.595374605488382	0.174702709994164	0.0150037803481160	0.158824627837423	0.541104800266932	0.969868436666683	1.45671374725777	2.00458377500797	2.71339341391803	3.61994675887174	4.83708304329682
4.78377297201959	3.13923534802558	2.14361077870955	1.68750625626020	1.49971310195168	1.61155273259541	1.95007018555826	2.33912334717613	2.81280546012266	3.36600204092822	4.08942661401069	5.01810453815591	6.24667439414823
6.18484779293180	4.57901279445782	3.57936796406999	3.09864804451083	2.86931679833664	2.91902869740761	3.18327405960766	3.52555761009654	3.99461191790427	4.56624925447605	5.31082249572178	6.25567385312428	7.49453120808650
6.85149370388190	5.25930168746453	4.27205772355027	3.78896781314474	3.53757738940785	3.56307709149444	3.80496754921550	4.13409240778469	4.59829624644060	5.17308859668522	5.92472243264970	6.87371311624997	8.11761414850122
6.61617091118755	5.00283832307439	4.01939777386118	3.55645919012472	3.33657063992442	3.40919007029341	3.70905467031006	4.07288445611537	4.53487022506849	5.08843757168162	5.81822748600538	6.75200361274337	7.99431650015409
6.40495640371324	4.77432458433618	3.78776203383417	3.33473663932745	3.13779452260247	3.24492891160817	3.58514573141259	3.97561830762873	4.44489170298588	4.99165402075786	5.70841965144214	6.63223698795401	7.87376837536224
